timestamp,device_name,fcnt,dr,rssi,snr,channel,co2,humidity,temperature,PM1.0,PM2.5,PM10
162603,MKR1310,361,5,-98,9.2,5,990,56.1,20.8,16,16,16
164103,MKR1310,362,5,-103,9.5,3,1068,56.1,20.8,18,18,18
165603,MKR1310,363,5,-99,10.8,5,982,56.0,20.9,18,18,18
171103,MKR1310,364,5,-97,9.8,3,1071,56.6,20.8,16,16,16
172603,MKR1310,365,5,-99,11.2,5,944,56.2,20.8,16,16,16
174103,MKR1310,366,5,-99,10.0,2,1005,56.5,20.8,16,16,16
175603,MKR1310,367,5,-96,8.5,3,997,56.9,20.8,15,15,15
181103,MKR1310,368,5,-94,9.0,5,1135,58.0,20.9,16,16,16
182604,MKR1310,369,5,-97,8.8,4,868,56.3,20.9,15,15,15
184104,MKR1310,370,5,-101,10.0,5,812,56.2,20.9,16,16,16
185604,MKR1310,371,5,-97,9.0,2,737,56.2,20.9,14,14,14
191104,MKR1310,372,5,-99,10.0,6,769,56.4,20.8,14,14,14
192604,MKR1310,373,5,-99,10.2,4,821,56.5,20.8,14,14,14
194104,MKR1310,374,5,-100,11.0,0,822,57.1,20.9,13,13,13
195604,MKR1310,375,5,-94,9.2,0,848,56.7,20.9,14,14,14
201104,MKR1310,376,5,-97,9.5,6,899,59.8,20.9,19,19,19
202604,MKR1310,377,5,-97,9.2,6,828,59.6,20.9,15,15,15
204104,MKR1310,378,5,-97,10.5,4,908,58.5,21.0,14,14,14
205604,MKR1310,379,5,-96,9.5,4,963,58.4,21.0,12,12,12
211104,MKR1310,380,5,-94,10.0,2,1095,63.0,21.1,12,12,12
212605,MKR1310,381,5,-94,9.0,5,1095,63.0,21.1,12,12,12
214105,MKR1310,382,5,-95,9.8,2,933,58.8,21.0,10,10,10
215605,MKR1310,383,5,-96,9.0,0,948,58.3,21.0,9,9,9
221105,MKR1310,384,5,-97,10.2,2,926,58.0,21.0,9,9,9
222605,MKR1310,385,5,-95,9.0,2,991,57.9,21.0,7,7,7
224105,MKR1310,386,5,-96,10.0,6,989,58.6,21.0,6,6,6
225605,MKR1310,387,5,-96,9.0,2,929,58.8,21.0,5,5,5
231105,MKR1310,388,5,-100,8.5,0,996,58.4,21.0,5,5,5
232605,MKR1310,389,5,-99,10.2,2,1088,58.1,21.1,6,6,6
234105,MKR1310,390,5,-96,8.5,3,1121,57.8,21.1,6,6,6
235605,MKR1310,391,5,-95,8.8,6,1118,58.2,21.1,5,5,5
1106,MKR1310,392,5,-96,8.2,5,1095,58.3,21.1,5,5,5
2606,MKR1310,393,5,-108,8.0,5,1089,57.8,21.2,5,5,5
4106,MKR1310,394,5,-111,5.5,1,1060,57.8,21.3,5,5,5
11106,MKR1310,396,5,-101,9.0,5,1118,58.4,21.2,5,5,5
12606,MKR1310,397,5,-103,9.0,6,1080,58.5,21.2,5,5,5
14106,MKR1310,398,5,-102,9.5,5,1127,58.7,21.3,5,5,5
15605,MKR1310,399,5,-102,8.8,6,1141,58.5,21.3,5,5,5
21105,MKR1310,400,5,-105,9.0,0,1226,57.9,21.4,5,5,5
22605,MKR1310,401,5,-99,9.0,2,1181,59.0,21.1,5,5,5
24105,MKR1310,402,5,-95,8.8,1,1236,58.2,21.2,5,5,5
25605,MKR1310,403,5,-99,8.8,0,1237,58.6,21.2,5,5,5
31105,MKR1310,404,5,-101,11.0,6,1286,57.9,21.2,5,5,5
32605,MKR1310,405,5,-99,9.0,5,1283,58.3,21.1,5,5,5
34105,MKR1310,406,5,-102,8.5,1,1271,57.9,21.2,5,5,5
35606,MKR1310,407,5,-102,9.5,0,1323,58.6,21.2,5,5,5
41106,MKR1310,408,5,-98,9.2,4,1281,58.3,21.2,5,5,5
42606,MKR1310,409,5,-101,10.0,6,1219,58.9,21.0,5,5,5
44106,MKR1310,410,5,-100,9.2,3,1273,58.9,20.9,5,5,5
45606,MKR1310,411,5,-102,8.8,1,1232,58.6,21.0,5,5,5
51106,MKR1310,412,5,-102,9.2,5,1186,58.4,21.1,5,5,5
52606,MKR1310,413,5,-99,8.8,6,1178,58.4,21.1,5,5,5
54106,MKR1310,414,5,-105,8.2,3,1159,58.7,21.1,5,5,5
55606,MKR1310,415,5,-107,9.0,0,1220,59.2,21.2,5,5,5
61106,MKR1310,416,5,-100,10.8,1,1217,59.1,21.2,5,5,5
62606,MKR1310,417,5,-108,8.2,1,1172,58.4,21.2,5,5,5
64107,MKR1310,418,5,-109,7.2,2,1103,58.4,21.2,5,5,5
65607,MKR1310,419,5,-100,8.5,1,1071,58.7,21.1,5,5,5
71107,MKR1310,420,5,-102,8.8,2,1178,58.9,21.2,5,5,5
72607,MKR1310,421,5,-103,9.2,6,1185,60.3,21.2,6,6,6
74107,MKR1310,422,5,-102,9.0,4,1159,59.5,21.2,5,5,5
75607,MKR1310,423,5,-111,7.0,1,1162,59.0,21.2,5,5,5
81107,MKR1310,424,5,-105,8.5,1,1072,58.8,21.1,5,5,5
82607,MKR1310,425,5,-105,9.2,5,1086,58.2,21.2,5,5,5
84107,MKR1310,426,5,-107,8.8,4,1083,58.4,21.1,5,5,5
85607,MKR1310,427,5,-102,9.0,3,1054,58.2,21.1,5,5,5
91107,MKR1310,428,5,-108,8.0,1,1037,58.0,21.0,5,5,5
92607,MKR1310,429,5,-105,8.8,1,996,58.2,20.9,5,5,5
94108,MKR1310,430,5,-107,9.5,3,951,57.5,21.1,5,5,5
95608,MKR1310,431,5,-107,9.2,1,936,57.1,21.1,5,5,5
101108,MKR1310,432,5,-101,9.0,5,901,57.1,21.0,5,5,5
102608,MKR1310,433,5,-105,8.8,0,877,56.7,21.1,5,5,5
104108,MKR1310,434,5,-103,9.8,6,869,56.6,21.1,5,5,5
105608,MKR1310,435,5,-105,9.5,1,860,56.5,21.1,5,5,5
111108,MKR1310,436,5,-103,9.0,0,1085,58.2,21.1,5,5,5
112608,MKR1310,437,5,-105,7.8,4,1289,60.4,21.5,5,5,5
114108,MKR1310,438,5,-102,9.5,6,1396,62.1,21.3,5,5,5
115608,MKR1310,439,5,-97,9.2,4,1399,47.9,27.1,7,7,7
121108,MKR1310,440,5,-109,8.5,0,1200,46.4,26.4,5,5,5
122608,MKR1310,441,5,-103,9.5,4,1387,51.4,25.0,5,5,5
124109,MKR1310,442,5,-111,7.0,4,1434,57.4,24.3,5,5,5
125609,MKR1310,443,5,-105,7.8,1,1556,56.5,23.9,5,5,5
131109,MKR1310,444,5,-98,8.8,0,1486,57.0,23.3,5,5,5
132609,MKR1310,445,5,-99,9.5,6,1410,56.6,23.0,5,5,5
134109,MKR1310,446,5,-100,9.5,0,1375,56.7,22.7,5,5,5
135609,MKR1310,447,5,-96,10.0,2,1401,57.3,22.5,5,5,5
141109,MKR1310,448,5,-97,10.5,1,1378,57.2,22.3,5,5,5
142609,MKR1310,449,5,-97,9.8,2,1396,57.4,22.1,5,5,5
144109,MKR1310,450,5,-94,9.0,4,1349,58.0,22.0,5,5,5
145609,MKR1310,451,5,-97,10.0,1,1295,57.9,22.0,5,5,5
151109,MKR1310,452,5,-96,9.5,6,1336,58.3,21.7,5,5,5
152610,MKR1310,453,5,-99,9.5,1,1226,57.4,21.7,5,5,5
154110,MKR1310,454,5,-99,10.5,3,1224,57.7,21.7,5,5,5
155610,MKR1310,455,5,-97,9.2,1,1246,57.5,21.7,5,5,5
161110,MKR1310,456,5,-96,9.0,5,1192,57.4,21.6,5,5,5
162610,MKR1310,457,5,-99,11.2,1,1228,57.6,21.6,5,5,5
164110,MKR1310,458,5,-95,8.2,4,1248,57.9,21.5,5,5,5
165610,MKR1310,459,5,-96,9.2,3,1219,57.6,21.5,5,5,5
171110,MKR1310,460,5,-96,9.8,4,1239,57.6,21.4,5,5,5
172610,MKR1310,461,5,-95,10.2,1,1131,56.6,21.4,5,5,5
174110,MKR1310,462,5,-94,9.2,4,970,55.1,21.2,5,5,5
175610,MKR1310,463,5,-94,9.0,0,888,54.2,21.3,5,5,5
181110,MKR1310,464,5,-91,8.8,6,905,54.4,21.2,5,5,5
182611,MKR1310,465,5,-94,9.8,3,951,55.1,21.2,5,5,5
184111,MKR1310,466,5,-94,9.8,1,974,55.3,21.2,5,5,5
185611,MKR1310,467,5,-93,9.2,6,985,55.5,21.2,5,5,5
191111,MKR1310,468,5,-96,10.5,5,1000,55.5,21.1,5,5,5
192611,MKR1310,469,5,-94,9.5,5,1013,55.3,21.1,5,5,5
194111,MKR1310,470,5,-95,10.0,0,1014,54.7,21.0,5,5,5
195611,MKR1310,471,5,-91,8.5,5,1031,55.2,21.1,5,5,5
201111,MKR1310,472,5,-94,10.2,0,1019,55.1,21.1,5,5,5
202611,MKR1310,473,5,-95,10.5,5,1170,56.0,21.4,5,5,5
204111,MKR1310,474,5,-96,9.2,0,1352,58.8,21.4,5,5,5
205611,MKR1310,475,5,-93,9.8,5,1359,59.5,21.3,5,5,5
211112,MKR1310,476,5,-96,10.2,2,1273,58.7,21.3,5,5,5
212612,MKR1310,477,5,-96,9.0,3,1301,58.3,21.4,5,5,5
214112,MKR1310,478,5,-97,10.8,3,1291,57.5,21.4,5,5,5
215612,MKR1310,479,5,-93,10.2,6,1289,58.0,21.4,5,5,5
221112,MKR1310,480,5,-95,10.5,4,1243,57.6,21.4,5,5,5
222612,MKR1310,481,5,-96,10.5,5,1244,56.8,21.3,5,6,7
224112,MKR1310,482,5,-96,9.2,1,1250,57.0,21.3,5,5,5
225612,MKR1310,483,5,-93,9.2,2,1235,60.4,21.3,6,7,8
231112,MKR1310,484,5,-94,11.2,4,1185,57.9,21.3,5,6,7
232612,MKR1310,485,5,-95,10.0,6,1146,58.6,21.2,6,8,9
234112,MKR1310,486,5,-93,9.5,6,1185,59.6,21.2,6,8,10
235612,MKR1310,487,5,-95,9.2,4,1174,59.5,21.3,5,6,7
1113,MKR1310,488,5,-93,9.0,3,1140,59.4,21.2,6,6,6
2613,MKR1310,489,5,-96,10.2,3,1149,59.7,21.2,6,6,6
4113,MKR1310,490,5,-97,11.0,3,1087,59.2,21.2,6,6,6
5613,MKR1310,491,5,-94,9.2,2,1082,59.1,21.2,6,8,9
11113,MKR1310,492,5,-96,9.8,1,1019,57.2,21.1,6,6,6
12613,MKR1310,493,5,-97,9.2,4,1017,58.1,21.1,6,6,7
14113,MKR1310,494,5,-95,9.8,4,1007,57.3,21.1,6,6,7
15613,MKR1310,495,5,-96,9.0,0,983,57.7,21.0,6,6,6
21113,MKR1310,496,5,-96,10.5,1,979,58.1,21.1,6,6,6
22613,MKR1310,497,5,-96,11.0,2,962,57.5,21.0,6,9,11
24113,MKR1310,498,5,-97,9.5,3,962,57.5,21.0,6,6,6
25614,MKR1310,499,5,-93,9.8,5,947,57.2,20.9,6,6,6
31114,MKR1310,500,5,-95,9.2,5,938,56.2,20.8,6,6,6
32614,MKR1310,501,5,-93,9.5,1,940,57.0,20.8,6,6,6
34114,MKR1310,502,5,-96,10.2,2,926,56.5,20.8,6,6,6
35614,MKR1310,503,5,-92,8.8,5,923,56.5,20.8,6,6,6
41114,MKR1310,504,5,-94,10.0,3,907,56.4,20.7,6,6,6
42614,MKR1310,505,5,-96,11.2,2,880,56.3,20.7,6,6,6
44114,MKR1310,506,5,-95,9.8,4,867,56.1,20.6,6,6,6
45614,MKR1310,507,5,-95,9.8,2,853,55.9,20.6,6,6,6
51114,MKR1310,508,5,-93,9.5,2,845,56.0,20.6,6,6,6
52614,MKR1310,509,5,-96,9.8,3,826,55.6,20.5,6,6,6
54114,MKR1310,510,5,-95,9.5,5,817,55.7,20.5,7,7,7
55615,MKR1310,511,5,-95,10.8,3,794,54.8,20.5,6,6,6
61115,MKR1310,512,5,-92,9.5,2,789,55.1,20.5,6,6,6
62615,MKR1310,513,5,-96,10.2,3,786,55.1,20.5,7,7,7
64115,MKR1310,514,5,-97,10.2,3,765,54.7,20.29,7,8,8
65615,MKR1310,515,5,-97,10.0,1,787,54.2,20.4,7,7,7
71115,MKR1310,516,5,-99,10.5,1,797,54.5,20.4,7,8,8
72615,MKR1310,517,5,-99,10.2,0,828,54.2,20.29,6,6,6
74115,MKR1310,518,5,-101,9.5,5,844,54.8,20.4,7,7,7
75615,MKR1310,519,5,-99,10.0,0,863,54.5,20.29,6,6,6
81115,MKR1310,520,5,-99,10.0,1,1012,55.0,20.7,7,9,10
82615,MKR1310,521,5,-100,9.5,3,1344,48.5,26.8,12,12,12
84116,MKR1310,522,5,-102,9.0,2,1355,39.0,28.9,14,14,14
85616,MKR1310,523,5,-111,6.2,2,1323,42.8,27.0,12,12,12
91116,MKR1310,524,5,-108,7.2,5,1273,44.9,25.7,12,12,12
92616,MKR1310,525,5,-100,8.5,6,1279,46.6,24.3,11,11,11
94116,MKR1310,526,5,-103,9.2,6,1163,48.3,23.7,11,11,11
95616,MKR1310,527,5,-103,8.0,4,1213,50.2,23.0,10,10,10
101116,MKR1310,528,5,-103,9.5,5,1213,52.8,22.6,9,9,9
102616,MKR1310,529,5,-103,9.8,4,1178,53.2,22.3,10,10,10
104116,MKR1310,530,5,-107,8.8,1,1106,52.1,22.0,9,9,9
105616,MKR1310,531,5,-106,8.5,1,1104,54.7,21.6,7,7,7
111116,MKR1310,532,5,-108,8.0,6,1075,54.0,21.5,7,7,7
112616,MKR1310,533,5,-103,8.8,1,1076,54.5,21.3,7,7,7
114117,MKR1310,534,5,-107,7.0,0,987,52.7,21.1,9,9,9
115617,MKR1310,535,5,-112,3.8,3,1169,54.4,21.1,7,7,7
122617,MKR1310,537,5,-113,6.5,6,1179,58.2,20.9,6,6,6
124117,MKR1310,538,5,-107,7.2,0,1147,58.4,20.9,7,7,7
125617,MKR1310,539,5,-114,4.2,1,1117,58.2,20.8,7,7,7
131117,MKR1310,540,5,-109,9.0,3,1142,59.1,20.8,6,6,6
132617,MKR1310,541,5,-108,8.2,5,1154,59.9,20.7,7,7,7
134117,MKR1310,542,5,-108,9.2,6,1120,59.8,20.7,6,7,7
135617,MKR1310,543,5,-109,7.2,1,1094,60.0,20.6,6,6,6
141117,MKR1310,544,5,-109,7.2,1,1056,59.7,20.7,6,6,6
142618,MKR1310,545,5,-111,8.5,3,1025,59.7,20.6,6,6,6
144118,MKR1310,546,5,-107,7.2,3,987,59.4,20.6,7,7,7
145618,MKR1310,547,5,-106,7.5,6,942,59.0,20.6,6,6,6
151118,MKR1310,548,5,-109,8.0,2,927,59.2,20.5,6,6,6
152618,MKR1310,549,5,-109,8.5,3,903,59.0,20.5,6,6,6
154118,MKR1310,550,5,-109,8.5,2,865,58.8,20.5,6,6,6
155618,MKR1310,551,5,-111,7.5,0,866,58.8,20.6,6,6,6
161118,MKR1310,552,5,-107,9.0,6,844,58.8,20.6,6,6,6
162618,MKR1310,553,5,-107,7.8,4,813,58.6,20.5,6,6,6
164118,MKR1310,554,5,-109,7.8,3,807,58.5,20.6,6,6,6
165618,MKR1310,555,5,-108,8.2,5,763,58.3,20.5,7,7,7
171118,MKR1310,556,5,-111,7.2,0,742,58.0,20.29,7,7,7
172619,MKR1310,557,5,-108,8.2,5,745,58.5,20.4,6,6,6
174119,MKR1310,558,5,-120,-2.0,0,768,58.3,20.4,7,7,7
175619,MKR1310,559,5,-105,9.2,2,974,60.6,20.4,13,13,13
181119,MKR1310,560,5,-113,2.8,2,877,58.6,20.5,10,10,10
182619,MKR1310,561,5,-107,7.0,5,782,56.6,20.6,7,7,7
184119,MKR1310,562,5,-108,9.2,2,804,53.7,20.5,9,9,9
185619,MKR1310,563,5,-107,8.5,5,808,57.0,20.6,7,7,7
191119,MKR1310,564,5,-109,8.5,3,778,56.9,20.6,6,6,6
192619,MKR1310,565,5,-105,8.2,4,777,57.2,20.4,6,6,6
194119,MKR1310,566,5,-104,8.0,6,767,57.3,20.5,6,6,6
195619,MKR1310,567,5,-107,9.0,5,740,56.5,20.5,6,6,6
201120,MKR1310,568,5,-107,8.5,6,721,56.3,20.5,6,6,6
202620,MKR1310,569,5,-102,8.2,6,724,54.9,20.6,5,5,5
204120,MKR1310,570,5,-103,9.0,3,791,53.0,20.6,5,5,5
205620,MKR1310,571,5,-103,9.8,2,766,50.1,20.7,5,5,5
211120,MKR1310,572,5,-102,8.8,1,827,51.5,20.8,5,5,5
212620,MKR1310,573,5,-101,9.2,4,812,51.4,20.9,5,5,5
214120,MKR1310,574,5,-105,8.0,3,861,52.4,20.9,5,5,5
215620,MKR1310,575,5,-106,7.5,6,881,50.8,20.9,5,5,5
221120,MKR1310,576,5,-102,8.8,3,890,49.8,21.0,5,5,5
222620,MKR1310,577,5,-105,8.5,0,923,49.5,21.0,5,5,5
224120,MKR1310,578,5,-103,9.2,1,931,52.5,21.1,5,5,5
231121,MKR1310,580,5,-100,9.2,4,1029,50.3,21.0,5,5,5
232621,MKR1310,581,5,-102,10.8,1,878,48.3,20.9,5,5,5
234121,MKR1310,582,5,-100,8.8,6,922,50.7,21.0,5,5,5
235621,MKR1310,583,5,-102,9.5,1,913,50.0,20.9,5,5,5
1121,MKR1310,584,5,-98,9.0,4,906,48.7,20.9,5,5,5
2621,MKR1310,585,5,-103,9.8,0,884,48.5,20.9,5,5,5
4121,MKR1310,586,5,-102,9.5,3,872,49.6,21.0,5,5,5
5621,MKR1310,587,5,-102,9.5,6,881,50.2,20.9,5,5,5
11121,MKR1310,588,5,-102,8.8,6,883,49.4,20.9,5,5,5
12621,MKR1310,589,5,-105,9.0,1,915,51.0,21.0,5,5,5
14121,MKR1310,590,5,-103,9.5,4,907,50.2,21.0,5,5,5
15620,MKR1310,591,5,-103,8.8,4,905,48.9,21.0,5,5,5
21120,MKR1310,592,5,-107,8.5,5,889,49.9,21.0,5,5,5
22620,MKR1310,593,5,-105,9.2,0,921,48.9,20.9,5,5,5
24121,MKR1310,594,5,-103,8.8,3,910,48.4,21.0,5,5,5
25621,MKR1310,595,5,-100,8.8,4,912,49.6,21.0,5,5,5
31121,MKR1310,596,5,-99,9.5,2,915,50.0,20.9,5,5,5
32621,MKR1310,597,5,-100,8.5,0,901,47.4,20.9,5,5,5
34121,MKR1310,598,5,-105,8.5,1,910,48.2,20.9,5,5,5
35621,MKR1310,599,5,-103,8.2,1,895,48.1,20.7,5,5,5
41121,MKR1310,600,5,-105,8.2,0,899,47.9,20.8,5,5,5
42621,MKR1310,601,5,-103,9.2,1,898,47.5,20.8,5,5,5
44121,MKR1310,602,5,-107,9.0,6,899,46.7,20.7,5,5,5
45622,MKR1310,603,5,-103,9.5,1,923,47.9,20.7,5,5,5
51121,MKR1310,604,5,-105,8.5,4,922,47.5,20.6,5,5,5
52621,MKR1310,605,5,-106,8.8,6,919,48.5,20.6,5,5,5
54122,MKR1310,606,5,-106,7.0,2,926,48.5,20.7,5,5,5
55622,MKR1310,607,5,-105,10.0,6,929,47.7,20.6,5,5,5
61122,MKR1310,608,5,-105,9.8,3,902,46.6,20.5,5,5,5
62622,MKR1310,609,5,-103,9.8,3,928,48.1,20.5,5,5,5
64122,MKR1310,610,5,-107,9.5,1,917,46.8,20.5,5,5,5
65622,MKR1310,611,5,-108,8.8,1,945,47.7,20.4,5,5,5
71122,MKR1310,612,5,-108,9.0,1,909,46.7,20.4,5,5,5
72622,MKR1310,613,5,-104,7.8,6,925,47.5,20.4,5,5,5
74122,MKR1310,614,5,-103,9.5,4,928,47.0,20.4,5,5,5
75622,MKR1310,615,5,-102,9.0,4,938,48.4,20.5,5,5,5
81122,MKR1310,616,5,-103,9.2,6,1104,50.0,20.6,5,5,5
82623,MKR1310,617,5,-103,9.2,0,1072,45.7,20.5,5,5,5
84123,MKR1310,618,5,-103,9.5,4,1042,46.7,20.4,5,5,5
85623,MKR1310,619,5,-107,8.2,6,992,45.8,20.29,5,5,5
91123,MKR1310,620,5,-105,10.0,1,1030,48.8,20.4,5,5,5
92623,MKR1310,621,5,-97,10.0,1,992,46.3,20.2,5,5,5
